node,lidvid,product_class,harvest_date
PSA,urn:esa:psa:bc:document::9.2,Product_Collection,2023-08-23T15:04:34.562150Z
PSA,urn:esa:psa:bc:document::9.3,Product_Collection,2023-08-23T15:04:35.577925Z
PSA,urn:esa:psa:bc:document::9.4,Product_Collection,2023-08-23T15:04:36.575454Z
PSA,urn:esa:psa:bc:miscellaneous::1.0,Product_Collection,2026-04-22T05:01:41.471244Z
PSA,urn:esa:psa:bc:miscellaneous::1.1,Product_Collection,2023-08-23T15:04:53.457505Z
PSA,urn:esa:psa:bc:miscellaneous::1.10,Product_Collection,2023-08-23T15:06:22.231408Z
PSA,urn:esa:psa:bc:miscellaneous::1.11,Product_Collection,2023-08-23T15:06:24.866607Z
PSA,urn:esa:psa:bc:miscellaneous::1.12,Product_Collection,2023-08-23T15:06:56.642866Z
PSA,urn:esa:psa:bc:miscellaneous::1.13,Product_Collection,2023-08-24T08:35:06.494692Z
PSA,urn:esa:psa:bc:miscellaneous::1.14,Product_Collection,2023-08-24T08:35:09.140368Z
PSA,urn:esa:psa:bc:miscellaneous::1.15,Product_Collection,2023-08-24T08:35:11.143539Z
PSA,urn:esa:psa:bc:miscellaneous::1.16,Product_Collection,2023-08-24T08:35:13.156600Z
PSA,urn:esa:psa:bc:miscellaneous::1.17,Product_Collection,2023-08-24T08:35:15.207673Z
PSA,urn:esa:psa:bc:miscellaneous::1.18,Product_Collection,2023-08-24T08:35:17.163504Z
PSA,urn:esa:psa:bc:miscellaneous::1.19,Product_Collection,2023-08-24T08:35:19.214308Z
PSA,urn:esa:psa:bc:miscellaneous::1.2,Product_Collection,2023-08-23T15:05:02.800448Z
PSA,urn:esa:psa:bc:miscellaneous::1.20,Product_Collection,2023-08-24T08:35:21.222757Z
PSA,urn:esa:psa:bc:miscellaneous::1.21,Product_Collection,2023-08-24T08:35:23.236391Z
PSA,urn:esa:psa:bc:miscellaneous::1.22,Product_Collection,2023-08-24T08:35:25.627437Z
PSA,urn:esa:psa:bc:miscellaneous::1.23,Product_Collection,2023-08-24T08:35:27.201541Z
PSA,urn:esa:psa:bc:miscellaneous::1.24,Product_Collection,2023-08-24T08:35:29.260635Z
PSA,urn:esa:psa:bc:miscellaneous::1.25,Product_Collection,2023-08-24T08:35:31.262578Z
PSA,urn:esa:psa:bc:miscellaneous::1.26,Product_Collection,2023-08-24T08:35:33.263906Z
PSA,urn:esa:psa:bc:miscellaneous::1.27,Product_Collection,2023-08-24T08:35:35.647502Z
PSA,urn:esa:psa:bc:miscellaneous::1.28,Product_Collection,2023-08-24T08:35:37.658724Z
PSA,urn:esa:psa:bc:miscellaneous::1.29,Product_Collection,2023-08-24T08:35:39.286521Z
PSA,urn:esa:psa:bc:miscellaneous::1.3,Product_Collection,2023-08-23T15:05:30.421426Z
PSA,urn:esa:psa:bc:miscellaneous::1.30,Product_Collection,2023-08-24T08:35:41.665978Z
PSA,urn:esa:psa:bc:miscellaneous::1.31,Product_Collection,2023-08-24T08:35:43.669490Z
PSA,urn:esa:psa:bc:miscellaneous::1.32,Product_Collection,2023-08-24T08:35:46.502153Z
PSA,urn:esa:psa:bc:miscellaneous::1.33,Product_Collection,2023-08-24T08:35:48.688016Z
PSA,urn:esa:psa:bc:miscellaneous::1.34,Product_Collection,2023-08-24T08:35:50.695065Z
PSA,urn:esa:psa:bc:miscellaneous::1.35,Product_Collection,2023-08-24T08:35:52.700113Z
PSA,urn:esa:psa:bc:miscellaneous::1.36,Product_Collection,2023-08-24T08:35:54.698206Z
PSA,urn:esa:psa:bc:miscellaneous::1.37,Product_Collection,2023-08-24T08:35:56.710624Z
PSA,urn:esa:psa:bc:miscellaneous::1.38,Product_Collection,2023-08-24T08:35:58.728784Z
PSA,urn:esa:psa:bc:miscellaneous::1.39,Product_Collection,2023-08-24T08:36:00.732755Z
PSA,urn:esa:psa:bc:miscellaneous::1.4,Product_Collection,2023-08-23T15:06:13.454351Z
PSA,urn:esa:psa:bc:miscellaneous::1.40,Product_Collection,2023-08-24T08:36:02.747325Z
PSA,urn:esa:psa:bc:miscellaneous::1.41,Product_Collection,2023-08-24T08:36:04.760207Z
PSA,urn:esa:psa:bc:miscellaneous::1.42,Product_Collection,2023-08-24T08:36:06.790825Z
PSA,urn:esa:psa:bc:miscellaneous::1.43,Product_Collection,2023-08-24T08:36:08.810336Z
PSA,urn:esa:psa:bc:miscellaneous::1.44,Product_Collection,2023-08-24T08:36:10.808293Z
PSA,urn:esa:psa:bc:miscellaneous::1.45,Product_Collection,2023-08-24T08:36:12.465598Z
PSA,urn:esa:psa:bc:miscellaneous::1.46,Product_Collection,2023-08-24T08:36:14.482631Z
PSA,urn:esa:psa:bc:miscellaneous::1.47,Product_Collection,2023-08-24T08:36:16.835517Z
PSA,urn:esa:psa:bc:miscellaneous::1.48,Product_Collection,2023-08-24T08:36:18.853986Z
PSA,urn:esa:psa:bc:miscellaneous::1.49,Product_Collection,2023-08-24T08:36:20.869707Z
PSA,urn:esa:psa:bc:miscellaneous::1.5,Product_Collection,2023-08-23T15:06:15.246328Z
PSA,urn:esa:psa:bc:miscellaneous::1.50,Product_Collection,2023-08-24T08:36:22.861277Z
PSA,urn:esa:psa:bc:miscellaneous::1.51,Product_Collection,2023-08-24T08:36:24.875470Z
PSA,urn:esa:psa:bc:miscellaneous::1.52,Product_Collection,2023-08-24T08:36:26.900150Z
PSA,urn:esa:psa:bc:miscellaneous::1.53,Product_Collection,2023-08-24T08:36:28.910477Z
PSA,urn:esa:psa:bc:miscellaneous::1.54,Product_Collection,2023-08-24T08:36:30.933130Z
PSA,urn:esa:psa:bc:miscellaneous::1.55,Product_Collection,2023-08-24T08:36:32.937237Z
PSA,urn:esa:psa:bc:miscellaneous::1.6,Product_Collection,2023-08-23T15:06:16.782119Z
PSA,urn:esa:psa:bc:miscellaneous::1.7,Product_Collection,2023-08-23T15:06:18.343621Z
PSA,urn:esa:psa:bc:miscellaneous::1.8,Product_Collection,2023-08-23T15:06:19.832163Z
PSA,urn:esa:psa:bc:miscellaneous::1.9,Product_Collection,2023-08-23T15:06:20.797622Z
PSA,urn:esa:psa:bc:miscellaneous::10.0,Product_Collection,2023-08-23T15:05:36.445276Z
PSA,urn:esa:psa:bc:miscellaneous::10.1,Product_Collection,2023-08-23T15:05:38.473268Z
PSA,urn:esa:psa:bc:miscellaneous::10.2,Product_Collection,2023-08-23T15:05:41.603211Z
PSA,urn:esa:psa:bc:miscellaneous::10.3,Product_Collection,2023-08-23T15:05:44.591587Z
PSA,urn:esa:psa:bc:miscellaneous::10.4,Product_Collection,2023-08-23T15:05:47.596146Z
PSA,urn:esa:psa:bc:miscellaneous::11.0,Product_Collection,2023-08-23T15:05:51.101813Z
PSA,urn:esa:psa:bc:miscellaneous::11.1,Product_Collection,2023-08-23T15:05:54.113458Z
PSA,urn:esa:psa:bc:miscellaneous::11.2,Product_Collection,2023-08-23T15:05:57.651134Z
PSA,urn:esa:psa:bc:miscellaneous::11.3,Product_Collection,2023-08-23T15:06:00.550882Z
PSA,urn:esa:psa:bc:miscellaneous::12.0,Product_Collection,2023-08-23T15:06:03.695731Z
PSA,urn:esa:psa:bc:miscellaneous::12.1,Product_Collection,2025-02-20T06:04:29.890055Z
PSA,urn:esa:psa:bc:miscellaneous::2.0,Product_Collection,2023-08-24T08:36:35.018990Z
PSA,urn:esa:psa:bc:miscellaneous::2.1,Product_Collection,2023-08-24T08:36:37.039719Z
PSA,urn:esa:psa:bc:miscellaneous::2.2,Product_Collection,2023-08-24T08:36:39.026336Z
PSA,urn:esa:psa:bc:miscellaneous::2.3,Product_Collection,2023-08-24T08:36:41.068454Z
PSA,urn:esa:psa:bc:miscellaneous::3.0,Product_Collection,2023-08-24T08:36:43.725351Z
PSA,urn:esa:psa:bc:miscellaneous::3.1,Product_Collection,2023-08-24T08:36:46.135776Z
PSA,urn:esa:psa:bc:miscellaneous::3.2,Product_Collection,2023-08-24T08:36:47.742323Z
PSA,urn:esa:psa:bc:miscellaneous::3.3,Product_Collection,2023-08-24T08:36:49.774975Z
PSA,urn:esa:psa:bc:miscellaneous::3.4,Product_Collection,2023-08-24T08:36:52.162245Z
PSA,urn:esa:psa:bc:miscellaneous::4.0,Product_Collection,2023-08-24T08:36:54.182666Z
PSA,urn:esa:psa:bc:miscellaneous::4.1,Product_Collection,2023-08-24T08:36:56.184569Z
PSA,urn:esa:psa:bc:miscellaneous::4.2,Product_Collection,2023-08-24T08:36:58.283822Z
PSA,urn:esa:psa:bc:miscellaneous::4.3,Product_Collection,2023-08-24T08:37:00.278259Z
PSA,urn:esa:psa:bc:miscellaneous::4.4,Product_Collection,2023-08-24T08:37:02.309480Z
PSA,urn:esa:psa:bc:miscellaneous::5.0,Product_Collection,2023-08-24T08:37:04.312777Z
